<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.02	00:00:00	16049.37	16050.95	15964.56	16024.07	69804	0	2
2023.05.03	00:00:00	16152.54	16206.73	16130.66	16144.55	67225	0	4
2023.05.04	00:00:00	15862.8	15881.1	15756.39	15847.37	182307	0	3
2023.05.05	00:00:00	16157.04	16189.1	16086.74	16137.0	133432	0	3
2023.05.08	00:00:00	16233.3	16264.54	16188.52	16214.98	94451	0	1
2023.05.09	00:00:00	16397.16	16408.54	16317.71	16387.1	101830	0	2
2023.05.10	00:00:00	16291.46	16306.09	16277.43	16281.72	92252	0	3
2023.05.11	00:00:00	16456.62	16489.8	16437.97	16448.07	170286	0	2
2023.05.12	00:00:00	16648.69	16690.74	16589.81	16666.98	141861	0	1
2023.05.15	00:00:00	16732.03	16766.76	16675.29	16720.31	181913	0	4
2023.05.16	00:00:00	16751.38	16782.6	16701.48	16774.12	95265	0	2
2023.05.17	00:00:00	16821.98	16888.07	16812.06	16835.36	120886	0	3
2023.05.18	00:00:00	16690.23	16709.93	16627.14	16668.51	68260	0	2
2023.05.19	00:00:00	16659.67	16729.48	16579.22	16645.68	195703	0	3
2023.05.22	00:00:00	16646.61	16679.35	16538.71	16621.89	126779	0	4
2023.05.23	00:00:00	16700.68	16759.57	16659.41	16705.22	132951	0	4
2023.05.24	00:00:00	16894.13	16985.29	16863.57	16913.62	112050	0	1
2023.05.25	00:00:00	16702.8	16758.14	16683.14	16706.81	90638	0	3
2023.05.26	00:00:00	16690.15	16704.66	16595.48	16688.44	192260	0	4
2023.05.29	00:00:00	16995.91	17003.93	16959.96	16994.57	123346	0	3
2023.05.30	00:00:00	16869.44	16880.02	16849.96	16850.34	151215	0	1
2023.05.31	00:00:00	16685.54	16725.55	16638.97	16691.57	55596	0	1
2023.06.01	00:00:00	16744.73	16763.36	16700.11	16738.84	91389	0	1
2023.06.02	00:00:00	16899.35	16928.03	16815.32	16916.07	170600	0	1
2023.06.05	00:00:00	16932.78	16977.08	16890.4	16925.16	63175	0	4
2023.06.06	00:00:00	17204.17	17233.17	17168.86	17204.12	65215	0	4
2023.06.07	00:00:00	17375.83	17421.02	17295.69	17388.87	171475	0	3
2023.06.08	00:00:00	17568.3	17635.41	17557.16	17572.45	96312	0	3
2023.06.09	00:00:00	17693.5	17753.27	17664.2	17696.76	91081	0	4
2023.06.12	00:00:00	18200.39	18305.17	18191.92	18205.31	134797	0	2
2023.06.13	00:00:00	18199.99	18239.84	18094.07	18167.81	79238	0	2
2023.06.14	00:00:00	17741.58	17839.61	17663.54	17743.32	56446	0	3
2023.06.15	00:00:00	18091.03	18172.82	18046.7	18095.45	50667	0	2
2023.06.16	00:00:00	17965.77	18091.36	17963.48	18003.53	61897	0	1
2023.06.19	00:00:00	18017.94	18073.28	18013.07	18034.07	73779	0	3
2023.06.20	00:00:00	18322.21	18405.22	18268.0	18327.03	154417	0	4
2023.06.21	00:00:00	17972.88	18009.86	17969.88	17985.21	94692	0	1
2023.06.22	00:00:00	17748.68	17754.08	17723.9	17724.19	60766	0	1
2023.06.23	00:00:00	17390.95	17498.59	17331.46	17393.82	52163	0	2
2023.06.26	00:00:00	17257.95	17271.76	17173.31	17235.74	121562	0	4
2023.06.27	00:00:00	17334.91	17390.22	17316.72	17333.84	176019	0	3
2023.06.28	00:00:00	17450.85	17461.3	17439.0	17450.2	100804	0	3
2023.06.29	00:00:00	17513.6	17597.19	17478.7	17515.15	59577	0	3
2023.06.30	00:00:00	17227.67	17255.73	17197.36	17227.61	84211	0	2
2023.07.03	00:00:00	16792.11	16843.72	16733.7	16763.3	124905	0	3
2023.07.04	00:00:00	16742.02	16820.38	16737.61	16780.95	78316	0	1
2023.07.05	00:00:00	16659.48	16749.83	16611.03	16692.89	196771	0	1
2023.07.06	00:00:00	16782.76	16900.49	16734.59	16791.88	164511	0	4
2023.07.07	00:00:00	16940.95	16954.49	16867.16	16940.7	101686	0	3
2023.07.10	00:00:00	16987.33	17016.97	16967.65	16975.62	192731	0	1
2023.07.11	00:00:00	17146.13	17225.91	17053.68	17138.02	98753	0	2
2023.07.12	00:00:00	17185.5	17215.47	17159.01	17192.1	71026	0	1
2023.07.13	00:00:00	17326.37	17349.75	17293.61	17308.73	190742	0	3
2023.07.14	00:00:00	17187.53	17243.0	17046.6	17169.85	193952	0	4
2023.07.17	00:00:00	17142.89	17171.41	17085.36	17139.73	96898	0	2
2023.07.18	00:00:00	17203.67	17258.96	17089.27	17187.13	139214	0	2
2023.07.19	00:00:00	17368.87	17400.29	17297.12	17364.14	75993	0	1
2023.07.20	00:00:00	17279.49	17295.95	17236.63	17289.2	146249	0	2
2023.07.21	00:00:00	17416.77	17449.12	17403.55	17404.63	153517	0	2
2023.07.24	00:00:00	17358.06	17418.51	17325.63	17356.14	156488	0	1
2023.07.25	00:00:00	17338.63	17340.31	17324.66	17338.61	135310	0	2
2023.07.26	00:00:00	17544.87	17552.63	17469.11	17519.07	155617	0	4
2023.07.27	00:00:00	17069.94	17136.0	17060.73	17111.88	133257	0	4
2023.07.28	00:00:00	16830.57	16876.48	16807.86	16854.46	172971	0	2
2023.07.31	00:00:00	16544.3	16602.74	16494.25	16563.96	76938	0	4
2023.08.01	00:00:00	16107.14	16137.63	16073.31	16112.99	122520	0	1
2023.08.02	00:00:00	15984.7	16015.24	15968.04	15988.77	112459	0	4
2023.08.03	00:00:00	16115.34	16280.91	16046.26	16139.66	130003	0	2
2023.08.04	00:00:00	16075.17	16148.48	16054.79	16091.02	71312	0	3
2023.08.07	00:00:00	16121.82	16283.24	16116.07	16135.71	98574	0	1
2023.08.08	00:00:00	16394.73	16425.03	16334.93	16354.54	193121	0	4
2023.08.09	00:00:00	16653.79	16705.02	16610.3	16623.84	65788	0	2
2023.08.10	00:00:00	16609.85	16632.51	16608.86	16616.69	145296	0	4
2023.08.11	00:00:00	16889.42	16969.88	16856.19	16895.56	149696	0	1
2023.08.14	00:00:00	16901.57	16976.54	16866.53	16921.02	121177	0	3
2023.08.15	00:00:00	16726.56	16810.16	16654.5	16758.53	55041	0	1
2023.08.16	00:00:00	16644.14	16742.04	16620.95	16646.08	55153	0	4
2023.08.17	00:00:00	16343.17	16414.9	16319.38	16359.49	91345	0	2
2023.08.18	00:00:00	16191.17	16195.22	16179.53	16192.54	65377	0	3
2023.08.21	00:00:00	16103.77	16187.27	16086.11	16129.58	64134	0	4
2023.08.22	00:00:00	16279.97	16320.88	16203.5	16292.38	74018	0	3
2023.08.23	00:00:00	16641.43	16692.22	16613.57	16638.96	78609	0	1
2023.08.24	00:00:00	16377.8	16420.36	16284.7	16371.81	175771	0	1
2023.08.25	00:00:00	16462.61	16498.79	16433.33	16455.74	145809	0	1
2023.08.28	00:00:00	16236.58	16341.9	16176.53	16258.05	54561	0	4
2023.08.29	00:00:00	16371.45	16391.27	16346.59	16357.47	144271	0	4
2023.08.30	00:00:00	16325.22	16380.6	16276.45	16338.29	70506	0	2
2023.08.31	00:00:00	15999.75	16061.84	15956.53	15989.63	113158	0	4
2023.09.01	00:00:00	16175.04	16240.73	16102.96	16175.22	55706	0	1
2023.09.04	00:00:00	16042.52	16141.95	16035.73	16064.63	63525	0	3
2023.09.05	00:00:00	15963.38	15970.02	15879.26	15968.42	69889	0	2
2023.09.06	00:00:00	15776.82	15831.81	15759.71	15771.05	115006	0	1
2023.09.07	00:00:00	15663.57	15695.4	15593.54	15653.98	119462	0	2
2023.09.08	00:00:00	15738.64	15778.71	15648.46	15740.86	102911	0	2
2023.09.11	00:00:00	15735.5	15795.67	15651.12	15711.43	143025	0	2
2023.09.12	00:00:00	15795.73	15800.22	15730.97	15779.83	158068	0	1
2023.09.13	00:00:00	15850.78	15913.26	15847.77	15854.85	159309	0	2
2023.09.14	00:00:00	16126.65	16232.14	16096.89	16114.57	136853	0	1
2023.09.15	00:00:00	16085.88	16104.21	15987.45	16054.84	131833	0	4
2023.09.18	00:00:00	15810.06	15895.57	15733.95	15779.13	123734	0	2
2023.09.19	00:00:00	15969.26	16024.98	15945.54	15988.9	85690	0	1
2023.09.20	00:00:00	15917.03	15975.24	15910.08	15931.79	123047	0	3
2023.09.21	00:00:00	16176.76	16219.04	16133.72	16152.77	51514	0	4
2023.09.22	00:00:00	16216.57	16331.2	16174.63	16233.75	194944	0	2
2023.09.25	00:00:00	16193.26	16217.45	16151.62	16214.71	105514	0	4
2023.09.26	00:00:00	16281.31	16301.22	16226.99	16289.23	163444	0	3
2023.09.27	00:00:00	16688.77	16777.71	16639.96	16681.76	193505	0	3
2023.09.28	00:00:00	17107.85	17143.17	17046.97	17109.6	124546	0	2
2023.09.29	00:00:00	17119.56	17141.77	17108.73	17130.7	179274	0	1
2023.10.02	00:00:00	17158.96	17223.31	17149.89	17170.53	121883	0	2
2023.10.03	00:00:00	17388.29	17448.09	17367.41	17400.69	69843	0	4
2023.10.04	00:00:00	17216.73	17294.06	17068.94	17231.89	53971	0	4
2023.10.05	00:00:00	17347.31	17362.22	17292.13	17307.82	70343	0	4
2023.10.06	00:00:00	17314.52	17344.97	17303.49	17309.37	191376	0	4
2023.10.09	00:00:00	17397.06	17405.64	17379.01	17381.65	121266	0	2
2023.10.10	00:00:00	17207.16	17248.66	17170.69	17215.58	97876	0	2
2023.10.11	00:00:00	16893.92	16910.8	16890.13	16897.06	116909	0	4
2023.10.12	00:00:00	16476.75	16500.19	16420.39	16488.51	88390	0	3
2023.10.13	00:00:00	16232.25	16311.27	16225.37	16275.41	180582	0	2
2023.10.16	00:00:00	16170.24	16216.12	16166.96	16192.55	199911	0	2
2023.10.17	00:00:00	16112.91	16153.68	16107.35	16142.14	62737	0	4
2023.10.18	00:00:00	16491.21	16532.79	16483.2	16528.4	157803	0	1
2023.10.19	00:00:00	16735.89	16777.56	16683.71	16755.92	100340	0	1
2023.10.20	00:00:00	16592.17	16631.82	16516.22	16570.21	57104	0	3
2023.10.23	00:00:00	16645.41	16657.93	16636.64	16646.15	188331	0	1
2023.10.24	00:00:00	16593.05	16608.32	16507.53	16571.66	59282	0	1
2023.10.25	00:00:00	16528.61	16533.8	16435.84	16521.82	80885	0	4
2023.10.26	00:00:00	16578.19	16662.57	16556.3	16565.23	53825	0	2
2023.10.27	00:00:00	16680.4	16762.58	16651.11	16695.44	120692	0	3
2023.10.30	00:00:00	16642.98	16681.42	16615.77	16634.26	139942	0	2
2023.10.31	00:00:00	16867.01	16962.8	16808.97	16854.72	98100	0	1
2023.11.01	00:00:00	16622.39	16642.83	16613.94	16631.99	60734	0	1
2023.11.02	00:00:00	16649.22	16727.89	16547.99	16639.9	67423	0	4
2023.11.03	00:00:00	17183.37	17208.56	17108.5	17173.64	190008	0	1
2023.11.06	00:00:00	17217.1	17235.38	17156.69	17226.57	170887	0	3
2023.11.07	00:00:00	17512.73	17561.89	17444.33	17532.41	190535	0	2
2023.11.08	00:00:00	17537.91	17560.34	17447.02	17558.7	129620	0	2
2023.11.09	00:00:00	17690.1	17703.48	17664.04	17688.57	131908	0	4
2023.11.10	00:00:00	17689.38	17731.09	17682.24	17683.6	167899	0	3
2023.11.13	00:00:00	17640.54	17669.89	17619.23	17654.53	142495	0	3
2023.11.14	00:00:00	17497.63	17508.04	17447.59	17497.16	115466	0	2
2023.11.15	00:00:00	17604.82	17645.34	17582.37	17594.78	93784	0	2
2023.11.16	00:00:00	17433.65	17475.81	17294.39	17422.88	122826	0	3
2023.11.17	00:00:00	17596.88	17668.69	17496.24	17569.62	59595	0	1
2023.11.20	00:00:00	17829.79	17850.69	17761.49	17807.05	78867	0	1
2023.11.21	00:00:00	17874.78	17921.97	17840.06	17892.7	160619	0	3
2023.11.22	00:00:00	17868.51	17880.93	17793.98	17838.48	180208	0	3
2023.11.23	00:00:00	17933.57	17995.05	17838.0	17943.1	65267	0	1
2023.11.24	00:00:00	17902.6	17907.31	17829.21	17883.91	64536	0	4
2023.11.27	00:00:00	18094.28	18115.56	18030.08	18093.05	62833	0	3
2023.11.28	00:00:00	17699.54	17722.98	17644.0	17706.84	168736	0	1
2023.11.29	00:00:00	17610.84	17647.57	17586.01	17642.73	96683	0	4
2023.11.30	00:00:00	17230.18	17260.58	17221.56	17233.14	99014	0	4
2023.12.01	00:00:00	16907.08	17045.97	16869.05	16933.49	51869	0	2
2023.12.04	00:00:00	17236.45	17259.82	17199.57	17219.8	195889	0	2
2023.12.05	00:00:00	17439.15	17473.98	17392.17	17412.74	115105	0	2
2023.12.06	00:00:00	17256.19	17292.44	17172.37	17269.95	169616	0	3
2023.12.07	00:00:00	16973.27	16986.1	16962.35	16968.15	156152	0	1
2023.12.08	00:00:00	16369.8	16450.72	16316.81	16381.68	71266	0	2
2023.12.11	00:00:00	16271.47	16336.54	16213.01	16281.7	170202	0	1
2023.12.12	00:00:00	16781.23	16785.97	16736.11	16768.24	132545	0	1
2023.12.13	00:00:00	16862.07	16918.92	16845.3	16862.72	140646	0	2
2023.12.14	00:00:00	16785.72	16845.59	16718.86	16756.57	80047	0	3
2023.12.15	00:00:00	16848.96	16888.73	16804.89	16857.09	177031	0	4
2023.12.18	00:00:00	16567.43	16630.28	16516.41	16550.89	189750	0	1
2023.12.19	00:00:00	16500.15	16588.12	16418.51	16498.54	110975	0	1
2023.12.20	00:00:00	16538.01	16570.69	16498.41	16524.86	63871	0	2
2023.12.21	00:00:00	16507.01	16514.9	16462.98	16514.4	177315	0	3
2023.12.22	00:00:00	16677.7	16758.1	16650.59	16678.53	183108	0	4
2023.12.25	00:00:00	16752.42	16762.36	16717.54	16754.35	125970	0	3
2023.12.26	00:00:00	16881.89	16897.44	16789.65	16896.02	136872	0	3
2023.12.27	00:00:00	16774.83	16808.06	16675.58	16763.73	83455	0	1
2023.12.28	00:00:00	16963.11	16992.72	16910.1	16952.09	60120	0	1
2023.12.29	00:00:00	17303.9	17328.64	17253.69	17293.63	191621	0	1
2024.01.01	00:00:00	17126.59	17127.35	17050.67	17100.31	122443	0	3
2024.01.02	00:00:00	16950.42	16990.59	16896.61	16925.89	91245	0	2
2024.01.03	00:00:00	17199.82	17212.98	17187.21	17206.27	153984	0	1
2024.01.04	00:00:00	17180.08	17183.68	17165.24	17173.67	53930	0	3
2024.01.05	00:00:00	17461.52	17542.31	17439.12	17472.42	61991	0	4
2024.01.08	00:00:00	17387.24	17464.01	17249.4	17386.83	86401	0	2
2024.01.09	00:00:00	17689.54	17730.17	17660.04	17700.16	117597	0	4
2024.01.10	00:00:00	17763.93	17902.59	17710.52	17735.2	105003	0	3
2024.01.11	00:00:00	17803.83	17814.8	17772.51	17797.36	78102	0	3
2024.01.12	00:00:00	18137.99	18167.97	18082.99	18141.95	102702	0	4
2024.01.15	00:00:00	18092.16	18163.16	17989.02	18070.59	100086	0	1
2024.01.16	00:00:00	17836.0	17901.27	17800.63	17874.8	128700	0	4
2024.01.17	00:00:00	17750.14	17821.15	17723.45	17785.96	134411	0	4
2024.01.18	00:00:00	17904.16	17925.47	17832.71	17889.92	182469	0	4
2024.01.19	00:00:00	17565.01	17571.0	17543.67	17563.94	171016	0	3
2024.01.22	00:00:00	17710.33	17749.48	17700.88	17705.9	93850	0	4
2024.01.23	00:00:00	17575.49	17623.25	17574.92	17598.83	185400	0	4
2024.01.24	00:00:00	17849.64	17903.42	17846.61	17850.05	128115	0	4
2024.01.25	00:00:00	17386.2	17438.03	17321.42	17351.44	78151	0	4
2024.01.26	00:00:00	17209.48	17224.69	17172.12	17195.31	101020	0	4
2024.01.29	00:00:00	16860.41	16907.08	16782.73	16857.55	161264	0	2
2024.01.30	00:00:00	16690.59	16730.98	16685.15	16697.92	173265	0	3
2024.01.31	00:00:00	16747.71	16850.65	16708.23	16754.32	106118	0	2
2024.02.01	00:00:00	16689.4	16763.32	16663.55	16725.01	73640	0	4
2024.02.02	00:00:00	16685.21	16754.24	16625.84	16680.91	78783	0	4
2024.02.05	00:00:00	16669.82	16719.54	16621.98	16655.73	65526	0	4
2024.02.06	00:00:00	16676.8	16736.21	16648.76	16703.12	154810	0	3
2024.02.07	00:00:00	16497.87	16533.45	16485.12	16508.79	125449	0	2
2024.02.08	00:00:00	16636.8	16661.18	16608.18	16656.08	117677	0	1
2024.02.09	00:00:00	16779.56	16852.35	16747.16	16795.77	150783	0	3
2024.02.12	00:00:00	16881.21	16920.04	16867.16	16880.3	174299	0	3
2024.02.13	00:00:00	16964.78	17062.67	16915.42	17000.21	169328	0	3
2024.02.14	00:00:00	17078.1	17137.48	17022.85	17067.62	70571	0	3
2024.02.15	00:00:00	17509.74	17659.84	17445.01	17496.55	138443	0	4
2024.02.16	00:00:00	17480.88	17504.49	17436.01	17485.27	182377	0	1
2024.02.19	00:00:00	17384.69	17458.41	17379.02	17427.92	166077	0	2
2024.02.20	00:00:00	17260.74	17303.5	17171.35	17277.95	99411	0	3
2024.02.21	00:00:00	17093.12	17185.95	16973.97	17072.08	108906	0	4
2024.02.22	00:00:00	16779.01	16856.17	16765.0	16825.75	183529	0	4
2024.02.23	00:00:00	16648.12	16708.51	16579.4	16653.91	54930	0	4
2024.02.26	00:00:00	16626.8	16718.71	16595.16	16646.45	128812	0	4
2024.02.27	00:00:00	16733.5	16819.96	16701.77	16720.04	67414	0	4
2024.02.28	00:00:00	16725.7	16750.7	16704.6	16737.0	184188	0	3
2024.02.29	00:00:00	16597.29	16616.2	16564.02	16590.59	55808	0	1
2024.03.01	00:00:00	16786.97	16802.53	16777.12	16777.48	53508	0	3
2024.03.04	00:00:00	16964.88	16973.68	16906.59	16933.79	99341	0	3
2024.03.05	00:00:00	16904.71	16957.06	16830.54	16908.14	80024	0	1
2024.03.06	00:00:00	16789.2	16790.83	16743.63	16782.89	124323	0	4
2024.03.07	00:00:00	16875.37	16927.37	16837.25	16900.46	94935	0	3
2024.03.08	00:00:00	16965.58	16975.55	16902.54	16945.41	103447	0	4
2024.03.11	00:00:00	16647.47	16677.24	16570.53	16660.14	134738	0	1
2024.03.12	00:00:00	16643.88	16723.51	16628.95	16653.22	134089	0	4
2024.03.13	00:00:00	16711.98	16811.51	16678.09	16712.35	190239	0	2
2024.03.14	00:00:00	16513.65	16552.48	16462.57	16539.5	122091	0	3
2024.03.15	00:00:00	16587.65	16590.46	16583.4	16583.86	134634	0	3
2024.03.18	00:00:00	16319.14	16382.11	16297.68	16303.37	151691	0	3
2024.03.19	00:00:00	16578.37	16580.09	16481.92	16573.52	76134	0	4
2024.03.20	00:00:00	16803.57	16833.02	16706.55	16830.31	150044	0	1
2024.03.21	00:00:00	16784.02	16894.67	16700.22	16786.1	179286	0	3
2024.03.22	00:00:00	16878.73	16925.07	16740.03	16866.22	97709	0	4
2024.03.25	00:00:00	16361.22	16412.03	16316.3	16392.0	76751	0	1
2024.03.26	00:00:00	16155.2	16191.36	16107.67	16172.58	101932	0	2
2024.03.27	00:00:00	16136.25	16192.1	16075.18	16122.12	91255	0	2
2024.03.28	00:00:00	15926.69	15934.27	15874.83	15922.39	137772	0	3
2024.03.29	00:00:00	16072.52	16121.82	16042.13	16065.9	179560	0	4
2024.04.01	00:00:00	16492.81	16531.26	16456.89	16462.2	139464	0	4
2024.04.02	00:00:00	16245.5	16250.14	16210.89	16237.89	68826	0	4
2024.04.03	00:00:00	16092.54	16115.13	16070.83	16081.96	97204	0	2
2024.04.04	00:00:00	16177.65	16208.19	16076.01	16133.91	153397	0	3
2024.04.05	00:00:00	16451.93	16478.54	16448.21	16455.45	99547	0	1
2024.04.08	00:00:00	16209.38	16231.82	16201.22	16222.32	137958	0	2
2024.04.09	00:00:00	16284.35	16315.1	16223.86	16277.38	154106	0	1
2024.04.10	00:00:00	16651.01	16657.6	16614.73	16643.71	99375	0	1
2024.04.11	00:00:00	16314.99	16363.68	16279.17	16323.59	147111	0	4
2024.04.12	00:00:00	16064.4	16085.56	16032.37	16081.0	109717	0	4
2024.04.15	00:00:00	16042.83	16080.6	15955.67	16005.86	70257	0	3
2024.04.16	00:00:00	15917.75	15959.33	15885.45	15912.55	105827	0	1
2024.04.17	00:00:00	16063.13	16113.7	16033.21	16074.9	116156	0	1
2024.04.18	00:00:00	16142.81	16230.37	16090.0	16128.04	50358	0	1
2024.04.19	00:00:00	15792.74	15867.6	15746.5	15794.46	183905	0	3
2024.04.22	00:00:00	15894.79	15911.05	15887.4	15898.81	129183	0	1
2024.04.23	00:00:00	15804.21	15885.49	15727.52	15795.32	55445	0	2
2024.04.24	00:00:00	16024.43	16079.52	15958.65	16045.16	180198	0	4
2024.04.25	00:00:00	15936.77	15973.67	15919.52	15931.15	178274	0	4
2024.04.26	00:00:00	15846.49	15859.79	15777.24	15816.23	51807	0	4
2024.04.29	00:00:00	15933.07	15957.54	15850.38	15925.64	74476	0	2
2024.04.30	00:00:00	16072.49	16146.11	16069.55	16078.54	104569	0	3
2024.05.01	00:00:00	16163.5	16222.51	16157.38	16171.7	126087	0	1
2024.05.02	00:00:00	15847.71	15892.18	15831.57	15854.22	158864	0	4
2024.05.03	00:00:00	15959.24	15973.42	15916.64	15963.3	113650	0	1
2024.05.06	00:00:00	15766.74	15791.17	15697.27	15772.7	141757	0	3
2024.05.07	00:00:00	15838.12	15861.7	15793.58	15823.62	51519	0	3
2024.05.08	00:00:00	15534.82	15604.34	15498.31	15561.79	148780	0	4
2024.05.09	00:00:00	15665.12	15674.45	15507.96	15651.62	187309	0	2
2024.05.10	00:00:00	15501.17	15529.83	15450.67	15507.06	128931	0	1
2024.05.13	00:00:00	15282.08	15293.96	15218.7	15276.32	118238	0	4
2024.05.14	00:00:00	15396.53	15416.8	15372.97	15413.9	94567	0	3
2024.05.15	00:00:00	15485.39	15490.39	15393.89	15464.85	193140	0	2
2024.05.16	00:00:00	15376.6	15386.52	15354.49	15357.47	54980	0	2
2024.05.17	00:00:00	15648.5	15684.77	15606.66	15633.5	93011	0	2
2024.05.20	00:00:00	15533.71	15583.18	15447.79	15557.27	70806	0	2
2024.05.21	00:00:00	15582.4	15584.47	15537.85	15569.49	179941	0	2
2024.05.22	00:00:00	15632.39	15670.34	15575.74	15626.06	122390	0	2
2024.05.23	00:00:00	15491.6	15519.66	15403.53	15516.51	188358	0	2
2024.05.24	00:00:00	15610.34	15612.03	15604.86	15610.72	149773	0	1
2024.05.27	00:00:00	15522.97	15531.97	15412.91	15517.32	133524	0	4
2024.05.28	00:00:00	15455.62	15557.93	15385.76	15447.03	127620	0	1
2024.05.29	00:00:00	15710.76	15735.45	15682.66	15707.98	80401	0	1
2024.05.30	00:00:00	15523.78	15543.44	15480.55	15519.26	134307	0	1
2024.05.31	00:00:00	15104.62	15153.04	15064.46	15082.4	152787	0	4
2024.06.03	00:00:00	15401.81	15406.33	15368.84	15382.95	194801	0	2
2024.06.04	00:00:00	15821.67	15978.44	15779.24	15867.16	132346	0	2
2024.06.05	00:00:00	15791.48	15814.41	15755.84	15796.5	190825	0	2
2024.06.06	00:00:00	15437.22	15454.77	15384.39	15439.76	191679	0	1
2024.06.07	00:00:00	15361.54	15425.37	15361.45	15388.5	128382	0	2
2024.06.10	00:00:00	15343.31	15359.49	15327.9	15341.87	115890	0	1
2024.06.11	00:00:00	15332.19	15343.64	15289.57	15313.07	71405	0	4
2024.06.12	00:00:00	15099.46	15154.26	15093.04	15115.88	90277	0	1
2024.06.13	00:00:00	15232.59	15247.17	15209.32	15227.46	181864	0	2
2024.06.14	00:00:00	15315.7	15387.65	15300.43	15329.74	70743	0	4
2024.06.17	00:00:00	15053.19	15067.6	15016.27	15063.31	109558	0	4
2024.06.18	00:00:00	15218.75	15233.92	15177.08	15196.3	154795	0	3
2024.06.19	00:00:00	15573.05	15707.9	15568.66	15581.5	86093	0	1
2024.06.20	00:00:00	15627.15	15645.64	15588.86	15619.93	196116	0	2
2024.06.21	00:00:00	15533.94	15596.65	15503.07	15563.06	147422	0	1
2024.06.24	00:00:00	15571.72	15604.15	15486.34	15542.78	54251	0	3
2024.06.25	00:00:00	15673.66	15717.99	15618.22	15664.22	87075	0	2
2024.06.26	00:00:00	15345.6	15391.52	15341.98	15348.4	161066	0	3
2024.06.27	00:00:00	15393.71	15410.54	15345.03	15384.86	179478	0	3
2024.06.28	00:00:00	15297.47	15324.92	15260.36	15319.07	189039	0	4
2024.07.01	00:00:00	15687.34	15690.33	15642.46	15668.81	177675	0	2
2024.07.02	00:00:00	15637.28	15676.68	15571.3	15642.35	61217	0	4
2024.07.03	00:00:00	15961.71	16005.52	15912.81	15964.96	159453	0	2
2024.07.04	00:00:00	15753.46	15812.07	15728.08	15761.21	66525	0	3
2024.07.05	00:00:00	15869.8	15889.71	15850.33	15879.02	61482	0	3
2024.07.08	00:00:00	15957.45	15986.22	15944.41	15946.38	153793	0	4
2024.07.09	00:00:00	15791.3	15807.05	15733.14	15787.26	121724	0	2
2024.07.10	00:00:00	15837.54	15876.0	15826.28	15827.23	147194	0	4
2024.07.11	00:00:00	16065.49	16098.28	16007.69	16065.63	177722	0	2
2024.07.12	00:00:00	16017.94	16053.69	15983.61	16009.73	60324	0	2
2024.07.15	00:00:00	15687.65	15718.78	15664.83	15694.23	129129	0	2
2024.07.16	00:00:00	15732.2	15776.75	15608.29	15697.2	175163	0	3
2024.07.17	00:00:00	15509.99	15594.98	15509.93	15534.34	116043	0	3
2024.07.18	00:00:00	15496.36	15525.81	15373.07	15476.85	128513	0	1
2024.07.19	00:00:00	15489.05	15517.16	15451.3	15467.89	124678	0	4
2024.07.22	00:00:00	15147.65	15217.3	15059.29	15160.57	186079	0	4
2024.07.23	00:00:00	14908.58	15034.38	14805.09	14875.42	57484	0	1
2024.07.24	00:00:00	14982.61	15059.43	14885.49	14967.71	181698	0	4
2024.07.25	00:00:00	14894.52	14927.51	14834.54	14880.07	172457	0	3
2024.07.26	00:00:00	14435.26	14461.94	14395.35	14434.85	171876	0	1
2024.07.29	00:00:00	14574.11	14614.48	14542.54	14577.27	111843	0	2
2024.07.30	00:00:00	14627.78	14678.15	14617.94	14630.85	127384	0	4
2024.07.31	00:00:00	14517.52	14530.57	14456.43	14511.85	105347	0	2
2024.08.01	00:00:00	14310.08	14362.3	14262.42	14290.05	87756	0	4
2024.08.02	00:00:00	14442.49	14457.01	14410.58	14439.87	181315	0	2
2024.08.05	00:00:00	14493.11	14508.59	14454.05	14506.34	125896	0	1
2024.08.06	00:00:00	14945.36	14966.93	14897.18	14933.05	158501	0	2
2024.08.07	00:00:00	15028.37	15051.26	15002.07	15014.54	65121	0	3
2024.08.08	00:00:00	15100.47	15127.79	15029.46	15090.59	168338	0	3
2024.08.09	00:00:00	15077.65	15094.54	15052.33	15066.42	148826	0	4
2024.08.12	00:00:00	15216.78	15317.76	15182.72	15220.9	199641	0	1
2024.08.13	00:00:00	15327.39	15352.43	15287.4	15341.64	70096	0	4
2024.08.14	00:00:00	15566.53	15667.1	15511.5	15580.05	131006	0	3
2024.08.15	00:00:00	15463.75	15535.66	15414.75	15489.08	126675	0	1
2024.08.16	00:00:00	15418.18	15498.69	15379.61	15414.53	130759	0	4
2024.08.19	00:00:00	15331.02	15333.09	15205.02	15332.29	58157	0	2
2024.08.20	00:00:00	15477.86	15490.34	15395.82	15484.68	120968	0	3
2024.08.21	00:00:00	15725.31	15794.09	15658.24	15771.93	94926	0	3
2024.08.22	00:00:00	15672.03	15786.26	15653.16	15691.6	142603	0	1
2024.08.23	00:00:00	15635.57	15661.32	15582.89	15618.06	84812	0	1
2024.08.26	00:00:00	15672.89	15717.47	15595.65	15683.31	115257	0	3
2024.08.27	00:00:00	15649.02	15692.73	15584.01	15643.38	143004	0	2
2024.08.28	00:00:00	15807.44	15876.9	15806.28	15829.46	59606	0	1
2024.08.29	00:00:00	15435.79	15437.5	15400.05	15413.62	168018	0	1
