<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.09	10:58:00	15759.04	15763.28	15750.25	15751.43	3585	0	3
2024.01.09	10:59:00	15751.43	15761.03	15750.97	15754.09	2789	0	1
2024.01.09	11:00:00	15754.09	15764.25	15751.72	15761.77	3992	0	3
2024.01.09	11:01:00	15761.77	15770.04	15759.32	15767.35	3318	0	4
2024.01.09	11:02:00	15767.35	15783.74	15764.16	15782.98	667	0	1
2024.01.09	11:03:00	15782.98	15783.46	15776.13	15777.19	4396	0	3
2024.01.09	11:04:00	15777.19	15784.59	15765.78	15766.5	3066	0	4
2024.01.09	11:05:00	15766.5	15768.3	15748.32	15758.87	4644	0	3
2024.01.09	11:06:00	15758.87	15769.41	15757.53	15764.46	1491	0	4
2024.01.09	11:07:00	15764.46	15770.27	15759.42	15768.75	3620	0	4
2024.01.09	11:08:00	15768.75	15769.95	15765.98	15769.88	632	0	2
2024.01.09	11:09:00	15769.88	15775.36	15757.7	15761.23	1203	0	2
2024.01.09	11:10:00	15761.23	15768.83	15761.02	15767.67	4472	0	3
2024.01.09	11:11:00	15767.67	15768.06	15751.52	15758.21	4500	0	2
2024.01.09	11:12:00	15758.21	15773.28	15757.06	15767.78	4794	0	2
2024.01.09	11:13:00	15767.78	15795.92	15765.14	15790.92	1420	0	4
2024.01.09	11:14:00	15790.92	15798.98	15787.5	15794.17	4514	0	1
2024.01.09	11:15:00	15794.17	15814.7	15790.48	15799.15	739	0	2
2024.01.09	11:16:00	15799.15	15800.91	15793.01	15795.52	2302	0	2
2024.01.09	11:17:00	15795.52	15796.37	15779.76	15781.37	2467	0	3
2024.01.09	11:18:00	15781.37	15781.51	15775.74	15776.87	4066	0	4
2024.01.09	11:19:00	15776.87	15779.3	15762.89	15768.45	3580	0	4
2024.01.09	11:20:00	15768.45	15769.49	15755.31	15757.22	2115	0	2
2024.01.09	11:21:00	15757.22	15773.99	15751.32	15771.28	1172	0	2
2024.01.09	11:22:00	15771.28	15774.85	15768.77	15773.78	2143	0	1
2024.01.09	11:23:00	15773.78	15783.11	15771.08	15777.13	1847	0	4
2024.01.09	11:24:00	15777.13	15780.24	15771.96	15774.97	3515	0	2
2024.01.09	11:25:00	15774.97	15777.14	15765.48	15773.91	860	0	2
2024.01.09	11:26:00	15773.91	15783.9	15766.36	15781.93	2350	0	2
2024.01.09	11:27:00	15781.93	15786.61	15778.43	15781.99	3281	0	4
2024.01.09	11:28:00	15781.99	15790.63	15778.77	15786.54	3408	0	4
2024.01.09	11:29:00	15786.54	15786.99	15777.53	15785.29	3687	0	2
2024.01.09	11:30:00	15785.29	15789.25	15779.41	15782.87	1788	0	3
2024.01.09	11:31:00	15782.87	15783.57	15771.59	15771.95	2838	0	1
2024.01.09	11:32:00	15771.95	15779.6	15755.08	15756.48	943	0	2
2024.01.09	11:33:00	15756.48	15760.86	15753.52	15754.71	2499	0	3
2024.01.09	11:34:00	15754.71	15757.97	15752.36	15755.47	4919	0	3
2024.01.09	11:35:00	15755.47	15764.77	15743.62	15745.53	4314	0	4
2024.01.09	11:36:00	15745.53	15753.95	15737.6	15745.57	3301	0	3
2024.01.09	11:37:00	15745.57	15748.85	15740.42	15746.31	2386	0	4
2024.01.09	11:38:00	15746.31	15749.09	15724.09	15729.45	4553	0	2
2024.01.09	11:39:00	15729.45	15736.94	15721.38	15722.47	2487	0	3
2024.01.09	11:40:00	15722.47	15727.04	15718.77	15726.03	3935	0	4
2024.01.09	11:41:00	15726.03	15732.59	15720.19	15729.43	3097	0	4
2024.01.09	11:42:00	15729.43	15730.49	15714.05	15720.56	596	0	2
2024.01.09	11:43:00	15720.56	15724.97	15718.09	15722.13	3667	0	3
2024.01.09	11:44:00	15722.13	15731.81	15719.68	15730.59	4520	0	3
2024.01.09	11:45:00	15730.59	15738.4	15718.94	15737.09	3996	0	4
2024.01.09	11:46:00	15737.09	15740.09	15731.14	15736.65	3266	0	1
2024.01.09	11:47:00	15736.65	15737.72	15726.46	15733.23	683	0	1
2024.01.09	11:48:00	15733.23	15734.79	15725.34	15728.54	604	0	1
2024.01.09	11:49:00	15728.54	15736.55	15727.02	15732.58	4330	0	1
2024.01.09	11:50:00	15732.58	15741.05	15730.97	15734.45	2637	0	2
2024.01.09	11:51:00	15734.45	15741.02	15732.06	15739.78	2530	0	2
2024.01.09	11:52:00	15739.78	15743.26	15736.59	15741.14	3384	0	1
2024.01.09	11:53:00	15741.14	15750.9	15738.68	15747.98	4576	0	4
2024.01.09	11:54:00	15747.98	15751.25	15741.76	15749.05	2465	0	4
2024.01.09	11:55:00	15749.05	15761.9	15747.63	15755.63	2913	0	1
2024.01.09	11:56:00	15755.63	15766.87	15752.75	15762.89	3014	0	2
2024.01.09	11:57:00	15762.89	15773.59	15750.87	15756.79	2641	0	2
2024.01.09	11:58:00	15756.79	15769.16	15741.71	15742.68	3454	0	4
2024.01.09	11:59:00	15742.68	15762.32	15737.78	15755.31	1379	0	1
2024.01.09	12:00:00	15755.31	15766.43	15750.2	15757.67	2179	0	4
2024.01.09	12:01:00	15757.67	15757.7	15738.81	15744.31	2613	0	1
2024.01.09	12:02:00	15744.31	15746.32	15737.28	15738.93	2837	0	3
2024.01.09	12:03:00	15738.93	15745.7	15738.58	15745.4	2718	0	3
2024.01.09	12:04:00	15745.4	15748.21	15738.38	15743.49	2383	0	1
2024.01.09	12:05:00	15743.49	15744.56	15735.3	15739.72	4525	0	1
2024.01.09	12:06:00	15739.72	15753.97	15737.96	15751.2	4103	0	2
2024.01.09	12:07:00	15751.2	15753.37	15736.35	15743.17	4491	0	4
2024.01.09	12:08:00	15743.17	15743.97	15732.84	15737.12	3176	0	3
2024.01.09	12:09:00	15737.12	15742.48	15736.98	15739.12	2688	0	4
2024.01.09	12:10:00	15739.12	15744.49	15736.61	15742.55	2439	0	2
2024.01.09	12:11:00	15742.55	15747.97	15742.22	15746.82	4404	0	3
2024.01.09	12:12:00	15746.82	15756.68	15742.24	15754.4	3496	0	4
2024.01.09	12:13:00	15754.4	15757.1	15748.32	15756.3	4344	0	2
2024.01.09	12:14:00	15756.3	15764.98	15754.39	15760.52	4324	0	4
2024.01.09	12:15:00	15760.52	15764.19	15753.22	15758.77	4767	0	4
2024.01.09	12:16:00	15758.77	15764.12	15755.06	15759.58	2953	0	3
2024.01.09	12:17:00	15759.58	15761.97	15758.96	15760.76	2127	0	2
2024.01.09	12:18:00	15760.76	15764.4	15751.16	15762.79	4588	0	1
2024.01.09	12:19:00	15762.79	15772.73	15755.04	15769.27	1455	0	1
2024.01.09	12:20:00	15769.27	15779.39	15764.17	15774.02	1953	0	4
2024.01.09	12:21:00	15774.02	15782.38	15773.97	15774.69	4747	0	2
2024.01.09	12:22:00	15774.69	15777.2	15768.0	15768.54	3712	0	4
2024.01.09	12:23:00	15768.54	15775.34	15766.88	15769.4	3131	0	2
2024.01.09	12:24:00	15769.4	15779.0	15764.31	15769.49	2886	0	2
2024.01.09	12:25:00	15769.49	15775.65	15762.15	15771.35	2599	0	3
2024.01.09	12:26:00	15771.35	15792.73	15771.2	15789.3	4533	0	2
2024.01.09	12:27:00	15789.3	15793.2	15780.94	15785.43	2351	0	2
2024.01.09	12:28:00	15785.43	15792.96	15782.83	15789.12	2657	0	2
2024.01.09	12:29:00	15789.12	15798.25	15789.03	15797.98	881	0	4
2024.01.09	12:30:00	15797.98	15802.32	15791.19	15799.08	1015	0	4
2024.01.09	12:31:00	15799.08	15818.97	15795.0	15818.11	1418	0	3
2024.01.09	12:32:00	15818.11	15825.44	15812.97	15815.4	1848	0	4
2024.01.09	12:33:00	15815.4	15818.74	15813.84	15818.31	1812	0	2
2024.01.09	12:34:00	15818.31	15826.76	15808.3	15812.23	3500	0	3
2024.01.09	12:35:00	15812.23	15813.77	15801.89	15809.73	2980	0	2
2024.01.09	12:36:00	15809.73	15818.01	15809.12	15812.04	518	0	2
2024.01.09	12:37:00	15812.04	15825.64	15807.47	15819.13	2825	0	3
2024.01.09	12:38:00	15819.13	15823.15	15813.92	15822.01	869	0	2
2024.01.09	12:39:00	15822.01	15834.56	15819.29	15832.41	2942	0	1
2024.01.09	12:40:00	15832.41	15838.58	15829.13	15831.97	725	0	2
2024.01.09	12:41:00	15831.97	15832.71	15827.77	15829.62	844	0	1
2024.01.09	12:42:00	15829.62	15860.01	15827.77	15851.63	4217	0	3
2024.01.09	12:43:00	15851.63	15860.37	15848.95	15855.11	543	0	3
2024.01.09	12:44:00	15855.11	15859.18	15849.09	15849.65	4876	0	1
2024.01.09	12:45:00	15849.65	15853.4	15841.58	15844.4	2584	0	2
2024.01.09	12:46:00	15844.4	15847.63	15833.3	15837.15	4217	0	2
2024.01.09	12:47:00	15837.15	15846.19	15833.79	15844.98	1370	0	1
2024.01.09	12:48:00	15844.98	15847.18	15840.1	15842.38	2600	0	1
2024.01.09	12:49:00	15842.38	15846.59	15839.03	15843.72	4512	0	2
2024.01.09	12:50:00	15843.72	15848.25	15838.18	15843.52	846	0	3
2024.01.09	12:51:00	15843.52	15851.55	15843.22	15849.71	2439	0	3
2024.01.09	12:52:00	15849.71	15851.2	15839.5	15843.23	1052	0	1
2024.01.09	12:53:00	15843.23	15844.33	15830.75	15834.92	2083	0	1
2024.01.09	12:54:00	15834.92	15838.63	15832.58	15837.04	4867	0	1
2024.01.09	12:55:00	15837.04	15842.58	15835.23	15842.17	2948	0	4
2024.01.09	12:56:00	15842.17	15847.15	15838.95	15845.16	2002	0	3
2024.01.09	12:57:00	15845.16	15850.51	15838.91	15838.98	3328	0	2
2024.01.09	12:58:00	15838.98	15847.2	15838.95	15844.73	1767	0	1
2024.01.09	12:59:00	15844.73	15848.85	15834.64	15839.08	868	0	1
2024.01.09	13:00:00	15839.08	15840.37	15833.29	15835.22	3043	0	2
2024.01.09	13:01:00	15835.22	15837.63	15826.38	15827.97	3836	0	4
2024.01.09	13:02:00	15827.97	15839.16	15819.73	15838.72	1304	0	1
2024.01.09	13:03:00	15838.72	15847.69	15832.5	15844.11	1119	0	3
2024.01.09	13:04:00	15844.11	15849.55	15840.57	15849.29	3190	0	3
2024.01.09	13:05:00	15849.29	15864.22	15843.39	15859.62	2240	0	4
2024.01.09	13:06:00	15859.62	15885.84	15855.11	15882.54	4710	0	2
2024.01.09	13:07:00	15882.54	15889.11	15867.37	15869.11	2105	0	2
2024.01.09	13:08:00	15869.11	15870.25	15862.21	15863.5	2265	0	3
2024.01.09	13:09:00	15863.5	15865.04	15858.56	15858.87	3061	0	2
2024.01.09	13:10:00	15858.87	15860.67	15849.87	15852.35	4900	0	1
2024.01.09	13:11:00	15852.35	15853.04	15843.6	15844.02	3602	0	3
2024.01.09	13:12:00	15844.02	15846.87	15839.47	15841.94	3498	0	4
2024.01.09	13:13:00	15841.94	15843.99	15830.88	15832.5	4103	0	4
2024.01.09	13:14:00	15832.5	15835.73	15831.0	15835.5	4171	0	1
2024.01.09	13:15:00	15835.5	15838.71	15835.18	15836.23	2872	0	4
2024.01.09	13:16:00	15836.23	15845.77	15830.66	15840.4	1789	0	3
2024.01.09	13:17:00	15840.4	15845.62	15838.47	15844.79	1199	0	3
2024.01.09	13:18:00	15844.79	15852.48	15844.41	15849.95	3052	0	2
2024.01.09	13:19:00	15849.95	15855.64	15844.41	15847.27	3631	0	4
2024.01.09	13:20:00	15847.27	15870.24	15845.57	15864.62	2148	0	3
2024.01.09	13:21:00	15864.62	15869.15	15863.01	15866.82	2654	0	1
2024.01.09	13:22:00	15866.82	15868.04	15851.2	15852.18	2504	0	1
2024.01.09	13:23:00	15852.18	15857.92	15837.4	15844.45	3150	0	3
2024.01.09	13:24:00	15844.45	15845.28	15822.43	15830.81	4184	0	2
2024.01.09	13:25:00	15830.81	15835.65	15819.88	15831.27	2496	0	3
2024.01.09	13:26:00	15831.27	15832.69	15828.65	15830.61	2836	0	4
2024.01.09	13:27:00	15830.61	15844.41	15823.34	15827.17	2373	0	2
2024.01.09	13:28:00	15827.17	15847.1	15826.3	15843.61	1858	0	4
2024.01.09	13:29:00	15843.61	15852.07	15839.89	15848.33	3656	0	1
2024.01.09	13:30:00	15848.33	15855.69	15841.69	15854.48	3275	0	2
2024.01.09	13:31:00	15854.48	15858.44	15841.82	15847.32	2858	0	2
2024.01.09	13:32:00	15847.32	15849.84	15839.09	15839.62	1826	0	3
2024.01.09	13:33:00	15839.62	15842.98	15831.77	15840.23	4405	0	1
2024.01.09	13:34:00	15840.23	15847.04	15835.27	15841.94	4121	0	2
2024.01.09	13:35:00	15841.94	15847.02	15826.91	15827.37	3845	0	2
2024.01.09	13:36:00	15827.37	15827.6	15824.45	15826.24	4169	0	3
2024.01.09	13:37:00	15826.24	15827.3	15822.03	15826.67	2643	0	1
2024.01.09	13:38:00	15826.67	15829.98	15820.49	15825.26	3325	0	3
2024.01.09	13:39:00	15825.26	15826.48	15818.41	15819.06	1463	0	3
2024.01.09	13:40:00	15819.06	15824.31	15814.93	15815.06	4023	0	3
2024.01.09	13:41:00	15815.06	15820.05	15807.08	15813.96	579	0	3
2024.01.09	13:42:00	15813.96	15817.9	15808.26	15815.0	2788	0	3
2024.01.09	13:43:00	15815.0	15826.96	15813.59	15820.16	1424	0	1
2024.01.09	13:44:00	15820.16	15834.49	15819.59	15829.14	3180	0	3
2024.01.09	13:45:00	15829.14	15829.81	15823.2	15827.1	1765	0	3
2024.01.09	13:46:00	15827.1	15827.23	15822.97	15823.76	4839	0	1
2024.01.09	13:47:00	15823.76	15829.58	15819.74	15827.58	1031	0	1
2024.01.09	13:48:00	15827.58	15840.43	15825.16	15832.8	4200	0	2
2024.01.09	13:49:00	15832.8	15833.22	15828.81	15829.63	3510	0	2
2024.01.09	13:50:00	15829.63	15838.46	15828.39	15836.28	4981	0	1
2024.01.09	13:51:00	15836.28	15848.42	15831.78	15844.46	1967	0	4
2024.01.09	13:52:00	15844.46	15855.36	15843.86	15855.14	3672	0	3
2024.01.09	13:53:00	15855.14	15880.15	15850.79	15869.74	636	0	4
2024.01.09	13:54:00	15869.74	15873.52	15859.49	15863.1	3546	0	4
2024.01.09	13:55:00	15863.1	15865.96	15860.23	15863.53	2465	0	3
2024.01.09	13:56:00	15863.53	15867.72	15860.0	15863.94	3768	0	4
2024.01.09	13:57:00	15863.94	15870.21	15862.85	15863.47	4029	0	3
2024.01.09	13:58:00	15863.47	15866.69	15852.94	15858.57	2689	0	4
2024.01.09	13:59:00	15858.57	15860.75	15844.77	15846.96	2028	0	1
2024.01.09	14:00:00	15846.96	15851.49	15838.23	15848.02	3708	0	4
2024.01.09	14:01:00	15848.02	15853.58	15839.57	15842.17	4560	0	2
2024.01.09	14:02:00	15842.17	15844.63	15840.4	15843.18	2117	0	2
2024.01.09	14:03:00	15843.18	15848.84	15835.09	15837.13	4337	0	2
2024.01.09	14:04:00	15837.13	15837.37	15828.03	15828.63	2496	0	2
2024.01.09	14:05:00	15828.63	15832.87	15825.18	15830.82	4502	0	2
2024.01.09	14:06:00	15830.82	15833.55	15830.54	15832.35	3420	0	2
2024.01.09	14:07:00	15832.35	15839.81	15830.58	15837.31	3505	0	4
2024.01.09	14:08:00	15837.31	15855.75	15836.08	15855.17	3597	0	3
2024.01.09	14:09:00	15855.17	15862.47	15851.61	15857.71	4129	0	4
2024.01.09	14:10:00	15857.71	15863.91	15853.2	15861.92	4375	0	4
2024.01.09	14:11:00	15861.92	15864.98	15850.65	15853.59	2250	0	3
2024.01.09	14:12:00	15853.59	15857.56	15839.13	15843.58	3856	0	2
2024.01.09	14:13:00	15843.58	15859.27	15841.25	15856.6	3619	0	3
2024.01.09	14:14:00	15856.6	15857.11	15846.9	15849.5	3162	0	1
2024.01.09	14:15:00	15849.5	15855.73	15838.47	15841.44	1507	0	3
2024.01.09	14:16:00	15841.44	15845.03	15838.71	15841.45	2594	0	1
2024.01.09	14:17:00	15841.45	15847.02	15837.47	15841.04	1421	0	2
2024.01.09	14:18:00	15841.04	15846.86	15830.81	15834.12	1114	0	2
2024.01.09	14:19:00	15834.12	15834.62	15828.45	15831.99	4746	0	4
2024.01.09	14:20:00	15831.99	15843.72	15829.44	15842.17	3757	0	3
2024.01.09	14:21:00	15842.17	15845.27	15831.06	15836.02	2969	0	3
2024.01.09	14:22:00	15836.02	15840.63	15820.9	15825.16	2488	0	3
2024.01.09	14:23:00	15825.16	15837.55	15822.99	15833.03	822	0	3
2024.01.09	14:24:00	15833.03	15842.51	15827.15	15837.3	2079	0	1
2024.01.09	14:25:00	15837.3	15837.73	15830.19	15832.64	1387	0	1
2024.01.09	14:26:00	15832.64	15833.98	15819.81	15820.28	2921	0	4
2024.01.09	14:27:00	15820.28	15826.03	15813.13	15814.63	2576	0	3
2024.01.09	14:28:00	15814.63	15815.23	15809.05	15814.51	4835	0	3
2024.01.09	14:29:00	15814.51	15824.54	15813.9	15824.16	4306	0	2
2024.01.09	14:30:00	15824.16	15828.9	15814.05	15816.17	3204	0	4
2024.01.09	14:31:00	15816.17	15824.23	15811.31	15815.81	4531	0	1
2024.01.09	14:32:00	15815.81	15823.37	15814.19	15821.54	1982	0	2
2024.01.09	14:33:00	15821.54	15824.33	15800.47	15802.79	1010	0	3
2024.01.09	14:34:00	15802.79	15813.97	15798.28	15811.38	3022	0	2
2024.01.09	14:35:00	15811.38	15811.42	15798.95	15802.23	779	0	4
2024.01.09	14:36:00	15802.23	15806.16	15799.29	15805.2	4743	0	1
2024.01.09	14:37:00	15805.2	15810.94	15802.72	15807.49	1047	0	3
2024.01.09	14:38:00	15807.49	15818.35	15803.42	15816.49	4353	0	4
2024.01.09	14:39:00	15816.49	15821.94	15809.05	15821.22	3521	0	1
2024.01.09	14:40:00	15821.22	15824.44	15801.29	15802.51	1610	0	3
2024.01.09	14:41:00	15802.51	15804.55	15794.01	15796.54	2897	0	1
2024.01.09	14:42:00	15796.54	15805.27	15796.48	15797.96	2947	0	3
2024.01.09	14:43:00	15797.96	15800.66	15791.59	15796.72	3820	0	2
2024.01.09	14:44:00	15796.72	15802.55	15796.43	15800.86	2420	0	4
2024.01.09	14:45:00	15800.86	15808.72	15794.82	15807.49	3170	0	1
2024.01.09	14:46:00	15807.49	15816.83	15807.22	15812.68	2370	0	2
2024.01.09	14:47:00	15812.68	15814.96	15807.25	15811.28	931	0	1
2024.01.09	14:48:00	15811.28	15814.08	15794.63	15796.82	3698	0	3
2024.01.09	14:49:00	15796.82	15807.06	15793.06	15793.49	1659	0	1
2024.01.09	14:50:00	15793.49	15801.17	15789.76	15797.14	1755	0	3
2024.01.09	14:51:00	15797.14	15803.55	15785.48	15788.73	1991	0	2
2024.01.09	14:52:00	15788.73	15795.57	15787.84	15794.1	3049	0	4
2024.01.09	14:53:00	15794.1	15803.19	15788.78	15801.68	3684	0	1
2024.01.09	14:54:00	15801.68	15804.61	15801.04	15803.01	4166	0	3
2024.01.09	14:55:00	15803.01	15810.83	15777.62	15778.83	3185	0	1
2024.01.09	14:56:00	15778.83	15779.96	15768.0	15768.94	2290	0	1
2024.01.09	14:57:00	15768.94	15789.42	15763.69	15784.32	4760	0	4
2024.01.09	14:58:00	15784.32	15784.8	15777.46	15780.27	2637	0	4
2024.01.09	14:59:00	15780.27	15787.35	15757.96	15764.74	1154	0	4
2024.01.09	15:00:00	15764.74	15776.57	15758.8	15774.92	4107	0	1
2024.01.09	15:01:00	15774.92	15780.45	15767.31	15775.34	4723	0	4
2024.01.09	15:02:00	15775.34	15785.52	15775.17	15784.48	1808	0	2
2024.01.09	15:03:00	15784.48	15792.68	15783.07	15787.01	1490	0	1
2024.01.09	15:04:00	15787.01	15800.46	15785.06	15790.99	2084	0	2
2024.01.09	15:05:00	15790.99	15799.23	15790.04	15794.21	2045	0	1
2024.01.09	15:06:00	15794.21	15801.08	15787.25	15800.11	1366	0	3
2024.01.09	15:07:00	15800.11	15822.81	15796.83	15818.66	655	0	3
2024.01.09	15:08:00	15818.66	15830.9	15817.72	15826.75	1344	0	1
2024.01.09	15:09:00	15826.75	15828.56	15808.53	15814.41	1834	0	4
2024.01.09	15:10:00	15814.41	15820.85	15812.37	15818.3	1347	0	3
2024.01.09	15:11:00	15818.3	15832.94	15817.45	15827.76	1398	0	3
2024.01.09	15:12:00	15827.76	15839.27	15827.72	15837.72	4744	0	1
2024.01.09	15:13:00	15837.72	15841.77	15834.52	15834.62	1477	0	4
2024.01.09	15:14:00	15834.62	15846.2	15829.13	15844.28	4197	0	2
2024.01.09	15:15:00	15844.28	15854.08	15839.11	15852.04	3074	0	2
2024.01.09	15:16:00	15852.04	15873.99	15851.43	15873.02	2462	0	1
2024.01.09	15:17:00	15873.02	15874.13	15863.78	15867.31	4013	0	4
2024.01.09	15:18:00	15867.31	15867.76	15858.51	15863.55	576	0	3
2024.01.09	15:19:00	15863.55	15863.95	15859.16	15861.41	3852	0	4
2024.01.09	15:20:00	15861.41	15862.14	15856.41	15857.79	2372	0	3
2024.01.09	15:21:00	15857.79	15862.09	15846.75	15850.96	4231	0	1
2024.01.09	15:22:00	15850.96	15859.91	15823.81	15829.12	4830	0	3
2024.01.09	15:23:00	15829.12	15829.84	15820.05	15825.95	3791	0	2
2024.01.09	15:24:00	15825.95	15829.26	15819.37	15829.23	1015	0	3
2024.01.09	15:25:00	15829.23	15830.26	15823.66	15825.59	4894	0	3
2024.01.09	15:26:00	15825.59	15844.07	15824.51	15841.43	3919	0	4
2024.01.09	15:27:00	15841.43	15844.92	15841.22	15841.85	583	0	1
2024.01.09	15:28:00	15841.85	15854.3	15841.59	15852.53	1356	0	4
2024.01.09	15:29:00	15852.53	15856.63	15847.37	15854.94	4945	0	2
2024.01.09	15:30:00	15854.94	15865.52	15850.78	15861.9	4264	0	3
2024.01.09	15:31:00	15861.9	15864.53	15858.3	15864.46	2344	0	3
2024.01.09	15:32:00	15864.46	15879.67	15863.63	15875.78	4804	0	3
2024.01.09	15:33:00	15875.78	15877.96	15866.65	15876.54	2650	0	3
2024.01.09	15:34:00	15876.54	15881.8	15874.93	15880.85	4402	0	3
2024.01.09	15:35:00	15880.85	15887.98	15874.35	15884.11	3098	0	4
2024.01.09	15:36:00	15884.11	15887.46	15881.05	15882.11	3470	0	2
2024.01.09	15:37:00	15882.11	15886.13	15881.88	15885.69	538	0	2
2024.01.09	15:38:00	15885.69	15905.89	15880.45	15903.99	4865	0	4
2024.01.09	15:39:00	15903.99	15904.0	15900.07	15902.13	1317	0	4
2024.01.09	15:40:00	15902.13	15907.29	15900.15	15905.83	1459	0	2
2024.01.09	15:41:00	15905.83	15918.23	15899.88	15916.28	2506	0	2
2024.01.09	15:42:00	15916.28	15927.0	15911.92	15925.79	3898	0	3
2024.01.09	15:43:00	15925.79	15926.57	15925.51	15926.2	3962	0	4
2024.01.09	15:44:00	15926.2	15930.22	15906.18	15907.31	3319	0	4
2024.01.09	15:45:00	15907.31	15914.51	15898.73	15911.79	4415	0	1
2024.01.09	15:46:00	15911.79	15921.78	15889.93	15894.24	3621	0	1
2024.01.09	15:47:00	15894.24	15909.46	15890.05	15906.39	1164	0	3
2024.01.09	15:48:00	15906.39	15912.61	15905.95	15908.07	4026	0	1
2024.01.09	15:49:00	15908.07	15917.19	15897.05	15916.45	1683	0	4
2024.01.09	15:50:00	15916.45	15919.56	15901.52	15909.5	2838	0	2
2024.01.09	15:51:00	15909.5	15910.9	15893.6	15897.31	3233	0	2
2024.01.09	15:52:00	15897.31	15905.75	15889.88	15899.73	2264	0	4
2024.01.09	15:53:00	15899.73	15903.96	15894.37	15899.78	2124	0	4
2024.01.09	15:54:00	15899.78	15901.96	15893.58	15896.14	1705	0	4
2024.01.09	15:55:00	15896.14	15904.2	15890.81	15897.14	1840	0	3
2024.01.09	15:56:00	15897.14	15925.59	15894.23	15919.75	4937	0	4
2024.01.09	15:57:00	15919.75	15928.96	15917.78	15926.79	2224	0	2
2024.01.09	15:58:00	15926.79	15936.48	15924.21	15935.58	2627	0	1
2024.01.09	15:59:00	15935.58	15945.52	15934.11	15942.71	3657	0	3
2024.01.10	09:30:00	15942.71	15956.98	15940.2	15954.98	1618	0	1
2024.01.10	09:31:00	15954.98	15960.92	15948.43	15953.76	1393	0	1
2024.01.10	09:32:00	15953.76	15955.72	15927.92	15937.49	1445	0	2
2024.01.10	09:33:00	15937.49	15940.74	15932.14	15936.29	778	0	3
2024.01.10	09:34:00	15936.29	15945.32	15931.92	15943.16	2530	0	4
2024.01.10	09:35:00	15943.16	15944.56	15933.13	15935.65	515	0	1
2024.01.10	09:36:00	15935.65	15936.68	15929.33	15934.54	2203	0	3
2024.01.10	09:37:00	15934.54	15937.39	15927.98	15929.28	2870	0	3
2024.01.10	09:38:00	15929.28	15949.75	15924.96	15941.72	1661	0	3
2024.01.10	09:39:00	15941.72	15949.57	15938.0	15948.09	1625	0	3
2024.01.10	09:40:00	15948.09	15953.99	15943.93	15953.67	3202	0	2
2024.01.10	09:41:00	15953.67	15961.1	15952.43	15959.01	3027	0	1
2024.01.10	09:42:00	15959.01	15963.22	15958.73	15959.03	4049	0	1
2024.01.10	09:43:00	15959.03	15961.0	15957.31	15960.95	4464	0	1
2024.01.10	09:44:00	15960.95	15962.89	15950.22	15951.69	1617	0	2
2024.01.10	09:45:00	15951.69	15952.08	15931.03	15934.36	1821	0	3
2024.01.10	09:46:00	15934.36	15942.5	15932.7	15935.89	2860	0	1
2024.01.10	09:47:00	15935.89	15941.66	15932.91	15938.82	1326	0	1
2024.01.10	09:48:00	15938.82	15949.34	15938.19	15948.9	3776	0	3
2024.01.10	09:49:00	15948.9	15964.9	15948.68	15961.92	507	0	3
2024.01.10	09:50:00	15961.92	15975.13	15960.89	15974.93	2153	0	4
2024.01.10	09:51:00	15974.93	15975.11	15964.3	15967.18	4916	0	4
2024.01.10	09:52:00	15967.18	15972.42	15962.05	15964.65	3802	0	4
2024.01.10	09:53:00	15964.65	15972.48	15959.89	15968.85	2825	0	1
2024.01.10	09:54:00	15968.85	15989.75	15967.07	15989.66	516	0	2
2024.01.10	09:55:00	15989.66	16006.79	15985.09	16001.97	4109	0	2
2024.01.10	09:56:00	16001.97	16012.61	15997.38	16011.36	2506	0	3
2024.01.10	09:57:00	16011.36	16012.86	16004.28	16008.54	4361	0	4
2024.01.10	09:58:00	16008.54	16015.45	15995.99	16001.7	4026	0	4
2024.01.10	09:59:00	16001.7	16017.62	15995.28	16008.41	4978	0	4
2024.01.10	10:00:00	16008.41	16016.83	15993.76	15999.81	1030	0	1
2024.01.10	10:01:00	15999.81	16001.06	15997.73	15998.2	4368	0	1
2024.01.10	10:02:00	15998.2	16000.57	15994.64	15997.59	3702	0	2
2024.01.10	10:03:00	15997.59	16012.24	15992.36	16010.82	1823	0	4
2024.01.10	10:04:00	16010.82	16014.66	16003.35	16008.27	4300	0	2
2024.01.10	10:05:00	16008.27	16009.61	15985.33	15988.83	3039	0	1
2024.01.10	10:06:00	15988.83	15997.04	15985.46	15993.23	3469	0	1
2024.01.10	10:07:00	15993.23	15998.95	15984.49	15987.89	4832	0	3
2024.01.10	10:08:00	15987.89	15997.08	15984.7	15988.55	3077	0	4
2024.01.10	10:09:00	15988.55	15995.02	15982.42	15988.17	3350	0	2
2024.01.10	10:10:00	15988.17	15992.31	15982.1	15986.28	4394	0	1
2024.01.10	10:11:00	15986.28	15996.99	15981.04	15993.0	3960	0	1
2024.01.10	10:12:00	15993.0	15995.16	15973.14	15980.91	3384	0	2
2024.01.10	10:13:00	15980.91	15984.78	15975.47	15977.04	4579	0	2
2024.01.10	10:14:00	15977.04	15982.96	15976.62	15982.9	4596	0	2
2024.01.10	10:15:00	15982.9	15984.11	15977.42	15978.25	3261	0	1
2024.01.10	10:16:00	15978.25	15978.79	15965.43	15965.56	942	0	4
